순번,날짜,시간,OPS,선물가격
0,2015-09-10,19:20:00,1951.500000,1951.50
1,2015-09-10,19:21:00,1950.250000,1950.25
2,2015-09-10,19:22:00,1952.000000,1952.00
3,2015-09-10,19:23:00,1951.500000,1951.50
4,2015-09-10,19:24:00,1954.000000,1954.00
5,2015-09-10,19:25:00,1954.500000,1954.50
6,2015-09-10,19:26:00,1954.500000,1954.50
7,2015-09-10,19:27:00,1953.500000,1953.50
8,2015-09-10,19:28:00,1954.750000,1954.75
9,2015-09-10,19:29:00,1958.500000,1958.50
10,2015-09-10,19:30:00,1958.500000,1958.50
11,2015-09-10,19:31:00,1958.500000,1958.50
12,2015-09-10,19:32:00,1958.000000,1958.00
13,2015-09-10,19:33:00,1960.500000,1960.50
14,2015-09-10,19:34:00,1959.750000,1959.75
15,2015-09-10,19:35:00,1960.000000,1960.00
16,2015-09-10,19:36:00,1960.000000,1960.00
17,2015-09-10,19:37:00,1961.750000,1961.75
18,2015-09-10,19:38:00,1962.750000,1962.75
19,2015-09-10,19:39:00,1962.250000,1962.25
20,2015-09-10,19:40:00,1962.500000,1962.50
21,2015-09-10,19:41:00,1962.750000,1962.75
22,2015-09-10,19:42:00,1961.750000,1961.75
23,2015-09-10,19:43:00,1961.500000,1961.50
24,2015-09-10,19:44:00,1960.750000,1960.75
25,2015-09-10,19:45:00,1961.250000,1961.25
26,2015-09-10,19:46:00,1960.500000,1960.50
27,2015-09-10,19:47:00,1959.000000,1959.00
28,2015-09-10,19:48:00,1959.500000,1959.50
29,2015-09-10,19:49:00,1960.250000,1960.25
30,2015-09-10,19:50:00,1961.000000,1961.00
31,2015-09-10,19:51:00,1962.000000,1962.00
32,2015-09-10,19:52:00,1961.500000,1961.50
33,2015-09-10,19:53:00,1960.750000,1960.75
34,2015-09-10,19:54:00,1960.500000,1960.50
35,2015-09-10,19:55:00,1958.750000,1958.75
36,2015-09-10,19:56:00,1958.750000,1958.75
37,2015-09-10,19:57:00,1959.250000,1959.25
38,2015-09-10,19:58:00,1959.250000,1959.25
39,2015-09-10,19:59:00,1959.250000,1959.25
40,2015-09-10,20:00:00,1961.000000,1961.00
41,2015-09-10,20:01:00,1961.000000,1961.00
42,2015-09-10,20:02:00,1961.500000,1961.50
43,2015-09-10,20:03:00,1959.000000,1959.00
44,2015-09-10,20:04:00,1958.750000,1958.75
45,2015-09-10,20:05:00,1960.250000,1960.25
46,2015-09-10,20:06:00,1960.000000,1960.00
47,2015-09-10,20:07:00,1960.000000,1960.00
48,2015-09-10,20:08:00,1959.500000,1959.50
49,2015-09-10,20:09:00,1959.500000,1959.50
50,2015-09-10,20:10:00,1959.500000,1959.50
51,2015-09-10,20:11:00,1959.500000,1959.50
52,2015-09-10,20:12:00,1960.250000,1960.25
53,2015-09-10,20:13:00,1959.750000,1959.75
54,2015-09-10,20:14:00,1961.000000,1961.00
55,2015-09-10,20:15:00,1959.750000,1959.75
56,2015-09-10,20:16:00,1957.250000,1957.25
57,2015-09-10,20:17:00,1957.500000,1957.50
58,2015-09-10,20:18:00,1957.500000,1957.50
59,2015-09-10,20:19:00,1957.250000,1957.25
60,2015-09-10,20:20:00,1957.000000,1957.00
61,2015-09-10,20:21:00,1956.250000,1956.25
62,2015-09-10,20:22:00,1955.750000,1955.75
63,2015-09-10,20:23:00,1956.750000,1956.75
64,2015-09-10,20:24:00,1957.750000,1957.75
65,2015-09-10,20:25:00,1958.000000,1958.00
66,2015-09-10,20:26:00,1957.250000,1957.25
67,2015-09-10,20:27:00,1957.250000,1957.25
68,2015-09-10,20:28:00,1957.000000,1957.00
69,2015-09-10,20:29:00,1957.000000,1957.00
70,2015-09-10,20:30:00,1957.250000,1957.25
71,2015-09-10,20:31:00,1959.500000,1959.50
72,2015-09-10,20:32:00,1958.500000,1958.50
73,2015-09-10,20:33:00,1959.250000,1959.25
74,2015-09-10,20:34:00,1958.500000,1958.50
75,2015-09-10,20:35:00,1957.250000,1957.25
76,2015-09-10,20:36:00,1957.750000,1957.75
77,2015-09-10,20:37:00,1956.750000,1956.75
78,2015-09-10,20:38:00,1957.500000,1957.50
79,2015-09-10,20:39:00,1958.250000,1958.25
80,2015-09-10,20:40:00,1957.250000,1957.25
81,2015-09-10,20:41:00,1958.500000,1958.50
82,2015-09-10,20:42:00,1959.000000,1959.00
83,2015-09-10,20:43:00,1959.000000,1959.00
84,2015-09-10,20:44:00,1958.500000,1958.50
85,2015-09-10,20:45:00,1957.250000,1957.25
86,2015-09-10,20:46:00,1958.250000,1958.25
87,2015-09-10,20:47:00,1957.250000,1957.25
88,2015-09-10,20:48:00,1956.000000,1956.00
89,2015-09-10,20:49:00,1956.500000,1956.50
90,2015-09-10,20:50:00,1955.750000,1955.75
91,2015-09-10,20:51:00,1956.750000,1956.75
92,2015-09-10,20:52:00,1956.500000,1956.50
93,2015-09-10,20:53:00,1955.250000,1955.25
94,2015-09-10,20:54:00,1955.250000,1955.25
95,2015-09-10,20:55:00,1955.500000,1955.50
96,2015-09-10,20:56:00,1954.250000,1954.25
97,2015-09-10,20:57:00,1953.750000,1953.75
98,2015-09-10,20:58:00,1953.250000,1953.25
99,2015-09-10,20:59:00,1952.500000,1952.50
100,2015-09-10,21:00:00,1951.500000,1951.50
101,2015-09-10,21:01:00,1951.500000,1951.50
102,2015-09-10,21:02:00,1952.250000,1952.25
103,2015-09-10,21:03:00,1951.250000,1951.25
104,2015-09-10,21:04:00,1949.500000,1949.50
105,2015-09-10,21:05:00,1949.500000,1949.50
106,2015-09-10,21:06:00,1950.000000,1950.00
107,2015-09-10,21:07:00,1951.250000,1951.25
108,2015-09-10,21:08:00,1950.250000,1950.25
109,2015-09-10,21:09:00,1950.250000,1950.25
110,2015-09-10,21:10:00,1951.000000,1951.00
111,2015-09-10,21:11:00,1951.750000,1951.75
112,2015-09-10,21:12:00,1951.500000,1951.50
113,2015-09-10,21:13:00,1949.750000,1949.75
114,2015-09-10,21:14:00,1950.250000,1950.25
115,2015-09-10,21:15:00,1951.750000,1951.75
116,2015-09-10,21:16:00,1953.750000,1953.75
117,2015-09-10,21:17:00,1953.250000,1953.25
118,2015-09-10,21:18:00,1952.750000,1952.75
119,2015-09-10,21:19:00,1950.250000,1950.25
120,2015-09-10,21:20:00,1950.750000,1950.75
121,2015-09-10,21:21:00,1949.000000,1949.00
122,2015-09-10,21:22:00,1949.250000,1949.25
123,2015-09-10,21:23:00,1950.000000,1950.00
124,2015-09-10,21:24:00,1949.750000,1949.75
125,2015-09-10,21:25:00,1948.500000,1948.50
126,2015-09-10,21:26:00,1948.750000,1948.75
127,2015-09-10,21:27:00,1946.500000,1946.50
128,2015-09-10,21:28:00,1948.500000,1948.50
129,2015-09-10,21:29:00,1948.250000,1948.25
130,2015-09-10,21:30:00,1947.500000,1947.50
131,2015-09-10,21:31:00,1947.750000,1947.75
132,2015-09-10,21:32:00,1946.750000,1946.75
133,2015-09-10,21:33:00,1945.250000,1945.25
134,2015-09-10,21:34:00,1946.000000,1946.00
135,2015-09-10,21:35:00,1946.250000,1946.25
136,2015-09-10,21:36:00,1946.750000,1946.75
137,2015-09-10,21:37:00,1945.000000,1945.00
138,2015-09-10,21:38:00,1944.750000,1944.75
139,2015-09-10,21:39:00,1947.000000,1947.00
140,2015-09-10,21:40:00,1945.750000,1945.75
141,2015-09-10,21:41:00,1944.750000,1944.75
142,2015-09-10,21:42:00,1943.500000,1943.50
143,2015-09-10,21:43:00,1944.250000,1944.25
144,2015-09-10,21:44:00,1945.250000,1945.25
145,2015-09-10,21:45:00,1945.750000,1945.75
146,2015-09-10,21:46:00,1945.000000,1945.00
147,2015-09-10,21:47:00,1946.000000,1946.00
148,2015-09-10,21:48:00,1945.000000,1945.00
149,2015-09-10,21:49:00,1945.250000,1945.25
150,2015-09-10,21:50:00,1947.000000,1947.00
151,2015-09-10,21:51:00,1949.250000,1949.25
152,2015-09-10,21:52:00,1946.500000,1946.50
153,2015-09-10,21:53:00,1946.750000,1946.75
154,2015-09-10,21:54:00,1947.500000,1947.50
155,2015-09-10,21:55:00,1948.250000,1948.25
156,2015-09-10,21:56:00,1949.000000,1949.00
157,2015-09-10,21:57:00,1950.250000,1950.25
158,2015-09-10,21:58:00,1949.000000,1949.00
159,2015-09-10,21:59:00,1949.000000,1949.00
160,2015-09-10,22:00:00,1951.250000,1951.25
161,2015-09-10,22:01:00,1949.750000,1949.75
162,2015-09-10,22:02:00,1951.250000,1951.25
163,2015-09-10,22:03:00,1951.500000,1951.50
164,2015-09-10,22:04:00,1951.000000,1951.00
165,2015-09-10,22:05:00,1949.500000,1949.50
166,2015-09-10,22:06:00,1949.250000,1949.25
167,2015-09-10,22:07:00,1949.250000,1949.25
168,2015-09-10,22:08:00,1949.250000,1949.25
169,2015-09-10,22:09:00,1950.000000,1950.00
170,2015-09-10,22:10:00,1946.500000,1946.50
171,2015-09-10,22:11:00,1947.500000,1947.50
172,2015-09-10,22:12:00,1948.000000,1948.00
173,2015-09-10,22:13:00,1948.250000,1948.25
174,2015-09-10,22:14:00,1948.500000,1948.50
175,2015-09-10,22:30:00,1949.000000,1949.00
176,2015-09-10,22:31:00,1949.000000,1949.00
177,2015-09-10,22:32:00,1949.500000,1949.50
178,2015-09-10,22:33:00,1949.750000,1949.75
179,2015-09-10,22:34:00,1949.500000,1949.50
180,2015-09-10,22:35:00,1949.250000,1949.25
181,2015-09-10,22:36:00,1949.750000,1949.75
182,2015-09-10,22:37:00,1949.750000,1949.75
183,2015-09-10,22:38:00,1949.750000,1949.75
184,2015-09-10,22:39:00,1950.000000,1950.00
185,2015-09-10,22:40:00,1950.500000,1950.50
186,2015-09-10,22:41:00,1950.750000,1950.75
187,2015-09-10,22:42:00,1951.000000,1951.00
188,2015-09-10,22:43:00,1951.250000,1951.25
189,2015-09-10,22:44:00,1949.500000,1949.50
190,2015-09-10,22:45:00,1949.250000,1949.25
191,2015-09-10,22:46:00,1950.000000,1950.00
192,2015-09-10,22:47:00,1949.750000,1949.75
193,2015-09-10,22:48:00,1949.750000,1949.75
194,2015-09-10,22:49:00,1950.000000,1950.00
195,2015-09-10,22:50:00,1950.500000,1950.50
196,2015-09-10,22:51:00,1950.500000,1950.50
197,2015-09-10,22:52:00,1951.000000,1951.00
198,2015-09-10,22:53:00,1950.750000,1950.75
199,2015-09-10,22:54:00,1950.750000,1950.75
200,2015-09-10,22:55:00,1951.000000,1951.00
201,2015-09-10,22:56:00,1950.500000,1950.50
202,2015-09-10,22:57:00,1950.750000,1950.75
203,2015-09-10,22:58:00,1951.500000,1951.50
204,2015-09-10,22:59:00,1950.000000,1950.00
205,2015-09-10,23:00:00,1950.500000,1950.50
206,2015-09-10,23:01:00,1950.500000,1950.50
207,2015-09-10,23:02:00,1951.000000,1951.00
208,2015-09-10,23:03:00,1951.000000,1951.00
209,2015-09-10,23:04:00,1951.000000,1951.00
210,2015-09-10,23:05:00,1951.250000,1951.25
211,2015-09-10,23:06:00,1951.250000,1951.25
212,2015-09-10,23:07:00,1951.500000,1951.50
213,2015-09-10,23:08:00,1951.000000,1951.00
214,2015-09-10,23:09:00,1951.500000,1951.50
215,2015-09-10,23:10:00,1950.750000,1950.75
216,2015-09-10,23:11:00,1951.000000,1951.00
217,2015-09-10,23:12:00,1950.750000,1950.75
218,2015-09-10,23:13:00,1951.500000,1951.50
219,2015-09-10,23:14:00,1951.500000,1951.50
220,2015-09-11,00:00:00,1939.000000,1939.00
221,2015-09-11,00:01:00,1939.000000,1939.00
222,2015-09-11,00:02:00,1939.000000,1939.00
223,2015-09-11,00:03:00,1938.750000,1938.75
224,2015-09-11,00:04:00,1939.750000,1939.75
225,2015-09-11,00:05:00,1940.000000,1940.00
226,2015-09-11,00:06:00,1939.750000,1939.75
227,2015-09-11,00:07:00,1939.250000,1939.25
228,2015-09-11,00:08:00,1939.250000,1939.25
229,2015-09-11,00:09:00,1940.000000,1940.00
230,2015-09-11,00:10:00,1939.750000,1939.75
231,2015-09-11,00:11:00,1940.000000,1940.00
232,2015-09-11,00:12:00,1940.750000,1940.75
233,2015-09-11,00:13:00,1941.000000,1941.00
234,2015-09-11,00:14:00,1941.250000,1941.25
235,2015-09-11,00:15:00,1941.000000,1941.00
236,2015-09-11,00:16:00,1941.500000,1941.50
237,2015-09-11,00:17:00,1941.000000,1941.00
238,2015-09-11,00:18:00,1941.750000,1941.75
239,2015-09-11,00:19:00,1941.250000,1941.25
240,2015-09-11,00:20:00,1941.250000,1941.25
241,2015-09-11,00:21:00,1941.250000,1941.25
242,2015-09-11,00:22:00,1941.250000,1941.25
243,2015-09-11,00:23:00,1941.250000,1941.25
244,2015-09-11,00:24:00,1941.000000,1941.00
245,2015-09-11,00:25:00,1940.750000,1940.75
246,2015-09-11,00:26:00,1940.750000,1940.75
247,2015-09-11,00:27:00,1941.000000,1941.00
248,2015-09-11,00:28:00,1941.000000,1941.00
249,2015-09-11,00:29:00,1941.750000,1941.75
250,2015-09-11,00:30:00,1941.500000,1941.50
251,2015-09-11,00:31:00,1942.250000,1942.25
252,2015-09-11,00:32:00,1942.750000,1942.75
253,2015-09-11,00:33:00,1942.750000,1942.75
254,2015-09-11,00:34:00,1942.750000,1942.75
255,2015-09-11,00:35:00,1942.750000,1942.75
256,2015-09-11,00:36:00,1942.750000,1942.75
257,2015-09-11,00:37:00,1942.750000,1942.75
258,2015-09-11,00:38:00,1942.750000,1942.75
259,2015-09-11,00:39:00,1942.500000,1942.50
260,2015-09-11,00:40:00,1942.500000,1942.50
261,2015-09-11,00:41:00,1942.750000,1942.75
262,2015-09-11,00:42:00,1942.750000,1942.75
263,2015-09-11,00:43:00,1942.500000,1942.50
264,2015-09-11,00:44:00,1942.500000,1942.50
265,2015-09-11,00:45:00,1942.500000,1942.50
266,2015-09-11,00:46:00,1942.250000,1942.25
267,2015-09-11,00:47:00,1942.250000,1942.25
268,2015-09-11,00:48:00,1942.500000,1942.50
269,2015-09-11,00:49:00,1942.500000,1942.50
270,2015-09-11,00:50:00,1942.250000,1942.25
271,2015-09-11,00:51:00,1942.500000,1942.50
272,2015-09-11,00:52:00,1942.250000,1942.25
273,2015-09-11,00:53:00,1942.250000,1942.25
274,2015-09-11,00:54:00,1942.250000,1942.25
275,2015-09-11,00:55:00,1942.750000,1942.75
276,2015-09-11,00:56:00,1943.000000,1943.00
277,2015-09-11,00:57:00,1943.000000,1943.00
278,2015-09-11,00:58:00,1943.000000,1943.00
279,2015-09-11,00:59:00,1942.750000,1942.75
280,2015-09-11,01:00:00,1943.000000,1943.00
281,2015-09-11,01:01:00,1942.750000,1942.75
282,2015-09-11,01:02:00,1942.500000,1942.50
283,2015-09-11,01:03:00,1942.500000,1942.50
284,2015-09-11,01:04:00,1942.500000,1942.50
285,2015-09-11,01:05:00,1942.750000,1942.75
286,2015-09-11,01:06:00,1942.500000,1942.50
287,2015-09-11,01:07:00,1943.000000,1943.00
288,2015-09-11,01:08:00,1943.500000,1943.50
289,2015-09-11,01:09:00,1943.250000,1943.25
290,2015-09-11,01:10:00,1942.250000,1942.25
291,2015-09-11,01:11:00,1940.750000,1940.75
292,2015-09-11,01:12:00,1941.000000,1941.00
293,2015-09-11,01:13:00,1941.000000,1941.00
294,2015-09-11,01:14:00,1941.000000,1941.00
295,2015-09-11,01:15:00,1940.750000,1940.75
296,2015-09-11,01:16:00,1940.500000,1940.50
297,2015-09-11,01:17:00,1940.250000,1940.25
298,2015-09-11,01:18:00,1940.250000,1940.25
299,2015-09-11,01:19:00,1940.750000,1940.75
300,2015-09-11,01:20:00,1940.500000,1940.50
301,2015-09-11,01:21:00,1940.500000,1940.50
302,2015-09-11,01:22:00,1940.000000,1940.00
303,2015-09-11,01:23:00,1940.000000,1940.00
304,2015-09-11,01:24:00,1940.250000,1940.25
305,2015-09-11,01:25:00,1940.250000,1940.25
306,2015-09-11,01:26:00,1940.500000,1940.50
307,2015-09-11,01:27:00,1940.000000,1940.00
308,2015-09-11,01:28:00,1940.500000,1940.50
309,2015-09-11,01:29:00,1940.500000,1940.50
310,2015-09-11,01:30:00,1940.500000,1940.50
311,2015-09-11,01:31:00,1940.250000,1940.25
312,2015-09-11,01:32:00,1940.250000,1940.25
313,2015-09-11,01:33:00,1940.000000,1940.00
314,2015-09-11,01:34:00,1940.000000,1940.00
315,2015-09-11,01:35:00,1940.250000,1940.25
316,2015-09-11,01:36:00,1940.250000,1940.25
317,2015-09-11,01:37:00,1940.500000,1940.50
318,2015-09-11,01:38:00,1940.500000,1940.50
319,2015-09-11,01:39:00,1940.500000,1940.50
320,2015-09-11,01:40:00,1940.250000,1940.25
321,2015-09-11,01:41:00,1940.500000,1940.50
322,2015-09-11,01:42:00,1940.250000,1940.25
323,2015-09-11,01:43:00,1940.250000,1940.25
324,2015-09-11,01:44:00,1940.000000,1940.00
325,2015-09-11,01:45:00,1940.000000,1940.00
326,2015-09-11,01:46:00,1940.000000,1940.00
327,2015-09-11,01:47:00,1937.250000,1937.25
328,2015-09-11,01:48:00,1938.500000,1938.50
329,2015-09-11,01:49:00,1938.250000,1938.25
330,2015-09-11,01:50:00,1938.750000,1938.75
331,2015-09-11,01:51:00,1937.750000,1937.75
332,2015-09-11,01:52:00,1938.000000,1938.00
333,2015-09-11,01:53:00,1938.000000,1938.00
334,2015-09-11,01:54:00,1938.000000,1938.00
335,2015-09-11,01:55:00,1938.250000,1938.25
336,2015-09-11,01:56:00,1938.250000,1938.25
337,2015-09-11,01:57:00,1938.000000,1938.00
338,2015-09-11,01:58:00,1938.250000,1938.25
339,2015-09-11,01:59:00,1938.500000,1938.50
340,2015-09-11,02:00:00,1939.000000,1939.00
341,2015-09-11,02:01:00,1938.750000,1938.75
342,2015-09-11,02:02:00,1938.750000,1938.75
343,2015-09-11,02:03:00,1938.500000,1938.50
344,2015-09-11,02:04:00,1938.000000,1938.00
345,2015-09-11,02:05:00,1938.500000,1938.50
346,2015-09-11,02:06:00,1939.750000,1939.75
347,2015-09-11,02:07:00,1940.750000,1940.75
348,2015-09-11,02:08:00,1941.750000,1941.75
349,2015-09-11,02:09:00,1941.000000,1941.00
350,2015-09-11,02:10:00,1942.000000,1942.00
351,2015-09-11,02:11:00,1941.750000,1941.75
352,2015-09-11,02:12:00,1942.000000,1942.00
353,2015-09-11,02:13:00,1942.500000,1942.50
354,2015-09-11,02:14:00,1942.750000,1942.75
355,2015-09-11,02:15:00,1943.500000,1943.50
356,2015-09-11,02:16:00,1944.500000,1944.50
357,2015-09-11,02:17:00,1944.500000,1944.50
358,2015-09-11,02:18:00,1944.500000,1944.50
359,2015-09-11,02:19:00,1945.250000,1945.25
360,2015-09-11,02:20:00,1945.500000,1945.50
361,2015-09-11,02:21:00,1944.500000,1944.50
362,2015-09-11,02:22:00,1943.750000,1943.75
363,2015-09-11,02:23:00,1944.250000,1944.25
364,2015-09-11,02:24:00,1943.750000,1943.75
365,2015-09-11,02:25:00,1944.000000,1944.00
366,2015-09-11,02:26:00,1944.250000,1944.25
367,2015-09-11,02:27:00,1943.750000,1943.75
368,2015-09-11,02:28:00,1944.500000,1944.50
369,2015-09-11,02:29:00,1944.750000,1944.75
370,2015-09-11,02:30:00,1944.500000,1944.50
371,2015-09-11,02:31:00,1944.500000,1944.50
372,2015-09-11,02:32:00,1943.250000,1943.25
373,2015-09-11,02:33:00,1943.750000,1943.75
374,2015-09-11,02:34:00,1943.500000,1943.50
375,2015-09-11,02:35:00,1943.000000,1943.00
376,2015-09-11,02:36:00,1943.250000,1943.25
377,2015-09-11,02:37:00,1944.000000,1944.00
378,2015-09-11,02:38:00,1943.250000,1943.25
379,2015-09-11,02:39:00,1943.500000,1943.50
380,2015-09-11,02:40:00,1942.500000,1942.50
381,2015-09-11,02:41:00,1943.250000,1943.25
382,2015-09-11,02:42:00,1943.000000,1943.00
383,2015-09-11,02:43:00,1942.500000,1942.50
384,2015-09-11,02:44:00,1942.750000,1942.75
385,2015-09-11,02:45:00,1942.500000,1942.50
386,2015-09-11,02:46:00,1942.750000,1942.75
387,2015-09-11,02:47:00,1942.750000,1942.75
388,2015-09-11,02:48:00,1942.750000,1942.75
389,2015-09-11,02:49:00,1943.000000,1943.00
390,2015-09-11,02:50:00,1942.250000,1942.25
391,2015-09-11,02:51:00,1942.000000,1942.00
392,2015-09-11,02:52:00,1941.500000,1941.50
393,2015-09-11,02:53:00,1942.000000,1942.00
394,2015-09-11,02:54:00,1941.250000,1941.25
395,2015-09-11,02:55:00,1941.250000,1941.25
396,2015-09-11,02:56:00,1941.500000,1941.50
397,2015-09-11,02:57:00,1942.000000,1942.00
398,2015-09-11,02:58:00,1942.000000,1942.00
399,2015-09-11,02:59:00,1942.000000,1942.00
400,2015-09-11,03:00:00,1942.000000,1942.00
401,2015-09-11,03:01:00,1942.500000,1942.50
402,2015-09-11,03:02:00,1942.750000,1942.75
403,2015-09-11,03:03:00,1942.750000,1942.75
404,2015-09-11,03:04:00,1943.250000,1943.25
405,2015-09-11,03:05:00,1943.500000,1943.50
406,2015-09-11,03:06:00,1942.750000,1942.75
407,2015-09-11,03:07:00,1943.250000,1943.25
408,2015-09-11,03:08:00,1943.000000,1943.00
409,2015-09-11,03:09:00,1943.000000,1943.00
410,2015-09-11,03:10:00,1942.500000,1942.50
411,2015-09-11,03:11:00,1943.250000,1943.25
412,2015-09-11,03:12:00,1943.000000,1943.00
413,2015-09-11,03:13:00,1943.500000,1943.50
414,2015-09-11,03:14:00,1943.750000,1943.75
415,2015-09-11,03:15:00,1944.000000,1944.00
416,2015-09-11,03:16:00,1944.000000,1944.00
417,2015-09-11,03:17:00,1944.250000,1944.25
418,2015-09-11,03:18:00,1944.750000,1944.75
419,2015-09-11,03:19:00,1944.750000,1944.75
420,2015-09-11,03:20:00,1945.000000,1945.00
421,2015-09-11,03:21:00,1944.500000,1944.50
422,2015-09-11,03:22:00,1944.750000,1944.75
423,2015-09-11,03:23:00,1944.750000,1944.75
424,2015-09-11,03:24:00,1944.750000,1944.75
425,2015-09-11,03:25:00,1944.250000,1944.25
426,2015-09-11,03:26:00,1944.000000,1944.00
427,2015-09-11,03:27:00,1944.500000,1944.50
428,2015-09-11,03:28:00,1944.750000,1944.75
429,2015-09-11,03:29:00,1944.500000,1944.50
430,2015-09-11,03:30:00,1945.250000,1945.25
431,2015-09-11,03:31:00,1946.000000,1946.00
432,2015-09-11,03:32:00,1947.000000,1947.00
433,2015-09-11,03:33:00,1946.500000,1946.50
434,2015-09-11,03:34:00,1946.500000,1946.50
435,2015-09-11,03:35:00,1946.750000,1946.75
436,2015-09-11,03:36:00,1947.250000,1947.25
437,2015-09-11,03:37:00,1947.000000,1947.00
438,2015-09-11,03:38:00,1946.500000,1946.50
439,2015-09-11,03:39:00,1946.250000,1946.25
440,2015-09-11,03:40:00,1946.250000,1946.25
441,2015-09-11,03:41:00,1946.250000,1946.25
442,2015-09-11,03:42:00,1946.000000,1946.00
443,2015-09-11,03:43:00,1945.750000,1945.75
444,2015-09-11,03:44:00,1945.750000,1945.75
445,2015-09-11,03:45:00,1945.750000,1945.75
446,2015-09-11,03:46:00,1945.500000,1945.50
447,2015-09-11,03:47:00,1946.000000,1946.00
448,2015-09-11,03:48:00,1946.500000,1946.50
449,2015-09-11,03:49:00,1946.000000,1946.00
450,2015-09-11,03:50:00,1945.500000,1945.50
451,2015-09-11,03:51:00,1946.000000,1946.00
452,2015-09-11,03:52:00,1946.000000,1946.00
453,2015-09-11,03:53:00,1945.750000,1945.75
454,2015-09-11,03:54:00,1945.750000,1945.75
455,2015-09-11,03:55:00,1945.000000,1945.00
456,2015-09-11,03:56:00,1944.750000,1944.75
457,2015-09-11,03:57:00,1944.500000,1944.50
458,2015-09-11,03:58:00,1944.250000,1944.25
459,2015-09-11,03:59:00,1944.000000,1944.00
460,2015-09-11,04:00:00,1944.000000,1944.00
461,2015-09-11,04:01:00,1944.250000,1944.25
462,2015-09-11,04:02:00,1944.500000,1944.50
463,2015-09-11,04:03:00,1944.750000,1944.75
464,2015-09-11,04:04:00,1944.750000,1944.75
465,2015-09-11,04:05:00,1944.750000,1944.75
466,2015-09-11,04:06:00,1945.000000,1945.00
467,2015-09-11,04:07:00,1945.000000,1945.00
468,2015-09-11,04:08:00,1945.000000,1945.00
469,2015-09-11,04:09:00,1945.000000,1945.00
470,2015-09-11,04:10:00,1945.500000,1945.50
471,2015-09-11,04:11:00,1945.750000,1945.75
472,2015-09-11,04:12:00,1946.250000,1946.25
473,2015-09-11,04:13:00,1946.500000,1946.50
474,2015-09-11,04:14:00,1946.500000,1946.50
475,2015-09-11,04:15:00,1946.500000,1946.50
476,2015-09-11,04:16:00,1946.750000,1946.75
477,2015-09-11,04:17:00,1947.000000,1947.00
478,2015-09-11,04:18:00,1947.250000,1947.25
479,2015-09-11,04:19:00,1946.750000,1946.75
480,2015-09-11,04:20:00,1947.500000,1947.50
481,2015-09-11,04:21:00,1947.500000,1947.50
482,2015-09-11,04:22:00,1947.750000,1947.75
483,2015-09-11,04:23:00,1948.000000,1948.00
484,2015-09-11,04:24:00,1948.000000,1948.00
485,2015-09-11,04:25:00,1948.250000,1948.25
486,2015-09-11,04:26:00,1947.500000,1947.50
487,2015-09-11,04:27:00,1947.500000,1947.50
488,2015-09-11,04:28:00,1947.250000,1947.25
489,2015-09-11,04:29:00,1947.000000,1947.00
490,2015-09-11,04:30:00,1947.500000,1947.50
491,2015-09-11,04:31:00,1947.750000,1947.75
492,2015-09-11,04:32:00,1947.750000,1947.75
493,2015-09-11,04:33:00,1947.750000,1947.75
494,2015-09-11,04:34:00,1947.750000,1947.75
495,2015-09-11,04:35:00,1947.750000,1947.75
496,2015-09-11,04:36:00,1948.250000,1948.25
497,2015-09-11,04:37:00,1948.500000,1948.50
498,2015-09-11,04:38:00,1947.750000,1947.75
499,2015-09-11,04:39:00,1948.000000,1948.00
500,2015-09-11,04:40:00,1948.000000,1948.00
501,2015-09-11,04:41:00,1948.500000,1948.50
502,2015-09-11,04:42:00,1948.250000,1948.25
503,2015-09-11,04:43:00,1948.500000,1948.50
504,2015-09-11,04:44:00,1948.250000,1948.25
505,2015-09-11,04:45:00,1949.000000,1949.00
506,2015-09-11,04:46:00,1948.750000,1948.75
507,2015-09-11,04:47:00,1948.500000,1948.50
508,2015-09-11,04:48:00,1948.750000,1948.75
509,2015-09-11,04:49:00,1948.750000,1948.75
510,2015-09-11,04:50:00,1948.750000,1948.75
511,2015-09-11,04:51:00,1949.000000,1949.00
512,2015-09-11,04:52:00,1949.000000,1949.00
513,2015-09-11,04:53:00,1949.000000,1949.00
514,2015-09-11,04:54:00,1948.750000,1948.75
515,2015-09-11,04:55:00,1949.000000,1949.00
516,2015-09-11,04:56:00,1948.750000,1948.75
517,2015-09-11,04:57:00,1948.250000,1948.25
518,2015-09-11,04:58:00,1948.000000,1948.00
519,2015-09-11,04:59:00,1947.750000,1947.75
520,2015-09-11,05:00:00,1947.750000,1947.75
521,2015-09-11,05:01:00,1947.750000,1947.75
522,2015-09-11,05:02:00,1947.250000,1947.25
523,2015-09-11,05:03:00,1946.750000,1946.75
524,2015-09-11,05:04:00,1946.750000,1946.75
525,2015-09-11,05:05:00,1947.250000,1947.25
526,2015-09-11,05:06:00,1947.000000,1947.00
527,2015-09-11,05:07:00,1947.500000,1947.50
528,2015-09-11,05:08:00,1948.000000,1948.00
529,2015-09-11,05:09:00,1948.500000,1948.50
530,2015-09-11,05:10:00,1948.500000,1948.50
531,2015-09-11,05:11:00,1948.250000,1948.25
532,2015-09-11,05:12:00,1947.750000,1947.75
533,2015-09-11,05:13:00,1947.500000,1947.50
534,2015-09-11,05:14:00,1947.500000,1947.50
535,2015-09-11,05:15:00,1947.250000,1947.25
536,2015-09-11,05:16:00,1947.000000,1947.00
